2025-04-21 00:00:00,11368.98046875,107.67528533935547,12797.575481770833,106.86071231842041,False,0
2025-04-22 00:00:00,11654.830078125,108.07235717773438,12793.2526171875,106.87933765411377,False,0
2025-04-23 00:00:00,11849.25,108.39002227783203,12790.106217447918,106.89720073699951,False,0
2025-04-24 00:00:00,12089.3095703125,108.96576690673828,12788.536614583334,106.9181383895874,False,0
2025-04-25 00:00:00,12178.490234375,109.01539611816406,12787.798151041667,106.94010776519775,False,0
2025-04-28 00:00:00,12186.51953125,109.39260864257812,12785.717682291666,106.96298377990723,False,0
2025-04-29 00:00:00,12257.26953125,109.58122253417969,12784.269876302084,106.98523578643798,False,0
2025-04-30 00:00:00,12276.3896484375,109.71026611328125,12782.715071614582,107.00730052947998,False,0
2025-05-01 00:00:00,12353.8701171875,109.3362045288086,12781.466940104166,107.0278377532959,False,0
2025-05-02 00:00:00,12536.2001953125,108.76763153076172,12781.58947265625,107.04391609191894,False,0
2025-05-05 00:00:00,12456.83984375,108.65790557861328,12780.840872395833,107.05924987792969,False,0
2025-05-06 00:00:00,12361.16015625,108.9870834350586,12779.55673828125,107.07740486145019,False,0
2025-05-07 00:00:00,12414.98046875,109.09680938720703,12778.26947265625,107.0973817062378,False,0
2025-05-08 00:00:00,12487.0,108.70777893066406,12778.243671875,107.11605010986328,False,0
2025-05-09 00:00:00,12480.3095703125,108.80753326416016,12778.15673828125,107.1355110168457,False,0
2025-05-12 00:00:00,12888.1298828125,107.95965576171875,12780.92833984375,107.15229961395264,True,15
2025-05-13 00:00:00,12981.8896484375,108.21900177001953,12783.561536458334,107.16911170959473,True,14
2025-05-14 00:00:00,12995.7802734375,108.1092758178711,12787.090670572916,107.18371017456055,True,13
2025-05-15 00:00:00,13052.7197265625,108.41850280761719,12790.193802083333,107.19931610107422,True,12
2025-05-16 00:00:00,13145.8798828125,108.60802459716797,12793.318600260416,107.21547782897949,True,11
2025-05-19 00:00:00,13159.3095703125,108.61800384521484,12796.695065104166,107.22880012512206,True,10
2025-05-20 00:00:00,13108.51953125,108.45840454101562,12799.221731770833,107.24062309265136,True,9
2025-05-21 00:00:00,12897.419921875,107.869873046875,12799.686998697916,107.24695278167725,True,8
2025-05-22 00:00:00,12891.9501953125,108.18907928466797,12800.7593359375,107.25335796356201,True,7
2025-05-23 00:00:00,12806.240234375,108.28882598876953,12800.862005208333,107.26335201263427,True,6
2025-05-27 00:00:00,13069.3203125,108.59805297851562,12802.732272135416,107.27651084899902,True,5
2025-05-28 00:00:00,12996.669921875,108.34867858886719,12803.774739583334,107.28891330718994,True,4
2025-05-29 00:00:00,13049.009765625,108.65790557861328,12805.318873697917,107.30148849487304,True,3
2025-05-30 00:00:00,13049.1298828125,109.01700592041016,12806.90400390625,107.31443675994873,True,2
2025-06-02 00:00:00,13104.240234375,108.6500015258789,12809.64013671875,107.32442184448242,True,1
2025-06-03 00:00:00,13180.4501953125,108.55000305175781,12812.702805989584,107.33420124053956,True,0
2025-06-04 00:00:00,13181.9697265625,108.97000122070312,12815.800338541667,107.34720882415772,True,0
2025-06-05 00:00:00,13113.4697265625,108.6500015258789,12818.215338541666,107.35881256103515,True,0
2025-06-06 00:00:00,13249.8095703125,108.06999969482422,12821.4020703125,107.36717292785644,True,0
2025-06-09 00:00:00,13263.1298828125,108.22000122070312,12824.95806640625,107.37417427062988,True,0
2025-06-10 00:00:00,13336.2900390625,108.2699966430664,12830.575065104167,107.38024936676025,True,0
2025-06-11 00:00:00,13299.8701171875,108.44999694824219,12835.60486328125,107.38889030456544,True,0
2025-06-12 00:00:00,13350.849609375,108.76000213623047,12841.205657552084,107.39623710632324,True,0
2025-06-13 00:00:00,13202.259765625,108.5999984741211,12844.791920572916,107.40273471832275,True,0
2025-06-16 00:00:00,13328.4296875,108.44999694824219,12847.083248697916,107.4084827041626,True,0
2025-06-17 00:00:00,13217.51953125,109.0199966430664,12847.98984375,107.41712898254394,True,0
2025-06-18 00:00:00,13213.8798828125,109.0999984741211,12848.525911458333,107.42691265106201,True,0
2025-06-20 00:00:00,13185.83984375,109.29000091552734,12848.79017578125,107.4393618774414,True,0
2025-06-23 00:00:00,13312.75,109.37999725341797,12850.148841145834,107.45118202209473,True,0
2025-06-24 00:00:00,13461.099609375,109.5199966430664,12852.472369791667,107.46227905273437,True,0
2025-06-25 00:00:00,13461.169921875,109.58000183105469,12855.31490234375,107.47333263397216,True,0
2025-06-26 00:00:00,13569.2900390625,109.9000015258789,12860.014036458333,107.48564277648926,True,0
2025-06-27 00:00:00,13641.099609375,109.76000213623047,nan,nan,False,15
2025-06-30 00:00:00,13712.7099609375,110.04000091552734,nan,nan,False,14
2025-07-01 00:00:00,13697.6796875,109.5999984741211,nan,nan,False,13
2025-07-02 00:00:00,13763.0400390625,109.55000305175781,nan,nan,False,12
2025-07-03 00:00:00,13879.98046875,109.36000061035156,nan,nan,False,11
2025-07-07 00:00:00,13771.1103515625,109.22000122070312,nan,nan,False,10
2025-07-08 00:00:00,13761.330078125,109.12999725341797,nan,nan,False,9
2025-07-09 00:00:00,13844.919921875,109.54000091552734,nan,nan,False,8
2025-07-10 00:00:00,13884.8896484375,109.51000213623047,nan,nan,False,7
2025-07-11 00:00:00,13839.1103515625,109.33000183105469,nan,nan,False,6
2025-07-14 00:00:00,13858.6201171875,109.4000015258789,nan,nan,False,5
2025-07-15 00:00:00,13805.080078125,109.11000061035156,nan,nan,False,4
2025-07-16 00:00:00,13849.169921875,109.4800033569336,nan,nan,False,3
